treatment,session,participant,case,group,is_group4,delta,pv,discounted_pv,is_buyout,bid_amount,payment,win_buyout,win_bid,payoff,total_payoff,order,risk_av,time_pref,crt_mean,participant.code
0.2,20230126am,08,4,1,1,1,110,110,0,NA,NA,0,0,0,1428,5,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
0.2,20230126am,08,5,3,1,1,590,590,0,NA,NA,0,0,0,1428,15,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
0.2,20230126am,08,6,6,0,1,30,30,0,30,NA,0,0,0,1428,20,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
0.2,20230126am,08,7,6,0,1,70,70,0,70,NA,0,0,0,1428,12,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
0.2,20230126am,08,8,6,0,1,430,430,0,430,70,0,1,360,1428,19,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
0.2,20230126am,08,9,6,0,1,560,560,0,560,180,0,1,380,1428,9,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
0.2,20230126am,08,10,6,0,1,640,640,0,640,70,0,1,570,1428,3,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
0.2,20230126am,08,11,2,1,0.2,240,48,0,NA,NA,0,0,0,1428,10,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
0.2,20230126am,08,12,4,1,0.2,750,150,1,NA,NA,1,0,10,1428,6,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
0.2,20230126am,08,13,6,1,0.2,770,154,1,NA,NA,1,0,30,1428,1,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
0.2,20230126am,08,14,1,1,0.2,610,122,0,NA,NA,0,0,0,1428,7,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
0.2,20230126am,08,15,3,1,0.2,350,70,0,NA,NA,0,0,0,1428,18,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
0.2,20230126am,08,16,6,0,0.2,500,100,0,100,86,0,1,14,1428,17,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
0.2,20230126am,08,17,6,0,0.2,100,20,0,NA,NA,0,0,0,1428,14,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
0.2,20230126am,08,18,6,0,0.2,320,64,0,NA,NA,0,0,0,1428,2,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
0.2,20230126am,08,19,6,0,0.2,790,158,1,NA,NA,1,0,50,1428,16,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
0.2,20230126am,08,20,6,0,0.2,820,164,0,300,150,0,1,14,1428,11,2.31,0.9068923821039903,0.9090909090909091,l5xljkkt
0.2,20230126am,10,1,5,1,1,460,460,0,NA,NA,0,0,0,1830,8,2.31,1,0.2727272727272727,09vhvcrm
0.2,20230126am,10,2,6,1,1,280,280,0,NA,NA,0,0,0,1830,4,2.31,1,0.2727272727272727,09vhvcrm
0.2,20230126am,10,3,4,1,1,980,980,1,NA,NA,1,0,240,1830,13,2.31,1,0.2727272727272727,09vhvcrm
0.2,20230126am,10,4,3,1,1,110,110,0,NA,NA,0,0,0,1830,5,2.31,1,0.2727272727272727,09vhvcrm
0.2,20230126am,10,5,7,1,1,590,590,0,NA,NA,0,0,0,1830,15,2.31,1,0.2727272727272727,09vhvcrm
0.2,20230126am,10,6,10,0,1,30,30,0,300,NA,0,0,0,1830,20,2.31,1,0.2727272727272727,09vhvcrm
0.2,20230126am,10,7,10,0,1,70,70,0,NA,NA,0,0,0,1830,12,2.31,1,0.2727272727272727,09vhvcrm
0.2,20230126am,10,8,10,0,1,430,430,0,400,70,0,1,360,1830,19,2.31,1,0.2727272727272727,09vhvcrm
0.2,20230126am,10,9,10,0,1,560,560,0,340,30,0,1,530,1830,9,2.31,1,0.2727272727272727,09vhvcrm
0.2,20230126am,10,10,10,0,1,640,640,0,540,100,0,1,540,1830,3,2.31,1,0.2727272727272727,09vhvcrm
0.2,20230126am,10,11,1,1,0.2,240,48,0,NA,NA,0,0,0,1830,10,2.31,1,0.2727272727272727,09vhvcrm
0.2,20230126am,10,12,3,1,0.2,750,150,1,NA,NA,0,0,0,1830,6,2.31,1,0.2727272727272727,09vhvcrm
0.2,20230126am,10,13,2,1,0.2,770,154,1,NA,NA,1,0,30,1830,1,2.31,1,0.2727272727272727,09vhvcrm
0.2,20230126am,10,14,4,1,0.2,610,122,0,NA,NA,0,0,0,1830,7,2.31,1,0.2727272727272727,09vhvcrm
0.2,20230126am,10,15,7,1,0.2,350,70,0,NA,NA,0,0,0,1830,18,2.31,1,0.2727272727272727,09vhvcrm
0.2,20230126am,10,16,10,0,0.2,500,100,0,60,NA,0,0,0,1830,17,2.31,1,0.2727272727272727,09vhvcrm
0.2,20230126am,10,17,10,0,0.2,100,20,0,NA,NA,0,0,0,1830,14,2.31,1,0.2727272727272727,09vhvcrm
0.2,20230126am,10,18,10,0,0.2,320,64,0,NA,NA,0,0,0,1830,2,2.31,1,0.2727272727272727,09vhvcrm
0.2,20230126am,10,19,10,0,0.2,790,158,1,NA,NA,1,0,50,1830,16,2.31,1,0.2727272727272727,09vhvcrm
0.2,20230126am,10,20,10,0,0.2,820,164,1,NA,NA,1,0,80,1830,11,2.31,1,0.2727272727272727,09vhvcrm
0.2,20230126am,11,1,2,1,1,110,110,0,NA,NA,0,0,0,1644,8,2.31,0.7900974453515933,0.9090909090909091,e8h98jyy
0.2,20230126am,11,2,2,1,1,350,350,0,NA,NA,0,0,0,1644,4,2.31,0.7900974453515933,0.9090909090909091,e8h98jyy
0.2,20230126am,11,3,2,1,1,610,610,0,NA,NA,0,0,0,1644,13,2.31,0.7900974453515933,0.9090909090909091,e8h98jyy
0.2,20230126am,11,4,2,1,1,790,790,1,NA,NA,1,0,50,1644,5,2.31,0.7900974453515933,0.9090909090909091,e8h98jyy
0.2,20230126am,11,5,2,1,1,980,980,0,980,590,0,1,390,1644,15,2.31,0.7900974453515933,0.9090909090909091,e8h98jyy
0.2,20230126am,11,6,3,0,1,30,30,0,200,NA,0,0,0,1644,20,2.31,0.7900974453515933,0.9090909090909091,e8h98jyy
0.2,20230126am,11,7,3,0,1,70,70,0,70,NA,0,0,0,1644,12,2.31,0.7900974453515933,0.9090909090909091,e8h98jyy
0.2,20230126am,11,8,3,0,1,430,430,0,450,70,0,1,360,1644,19,2.31,0.7900974453515933,0.9090909090909091,e8h98jyy
0.2,20230126am,11,9,3,0,1,560,560,0,560,430,0,1,130,1644,9,2.31,0.7900974453515933,0.9090909090909091,e8h98jyy
0.2,20230126am,11,10,3,0,1,640,640,0,640,100,0,1,540,1644,3,2.31,0.7900974453515933,0.9090909090909091,e8h98jyy
0.2,20230126am,11,11,2,1,0.2,240,48,0,NA,NA,0,0,0,1644,10,2.31,0.7900974453515933,0.9090909090909091,e8h98jyy
0.2,20230126am,11,12,2,1,0.2,280,56,0,NA,NA,0,0,0,1644,6,2.31,0.7900974453515933,0.9090909090909091,e8h98jyy
0.2,20230126am,11,13,2,1,0.2,460,92,0,NA,NA,0,0,0,1644,1,2.31,0.7900974453515933,0.9090909090909091,e8h98jyy
0.2,20230126am,11,14,2,1,0.2,220,44,0,44,NA,0,0,0,1644,7,2.31,0.7900974453515933,0.9090909090909091,e8h98jyy
0.2,20230126am,11,15,2,1,0.2,770,154,1,NA,NA,1,0,30,1644,18,2.31,0.7900974453515933,0.9090909090909091,e8h98jyy
0.2,20230126am,11,16,3,0,0.2,500,100,0,500,86,0,1,14,1644,17,2.31,0.7900974453515933,0.9090909090909091,e8h98jyy
0.2,20230126am,11,17,3,0,0.2,100,20,0,NA,NA,0,0,0,1644,14,2.31,0.7900974453515933,0.9090909090909091,e8h98jyy
0.2,20230126am,11,18,3,0,0.2,320,64,0,NA,NA,0,0,0,1644,2,2.31,0.7900974453515933,0.9090909090909091,e8h98jyy
0.2,20230126am,11,19,3,0,0.2,790,158,1,NA,NA,1,0,50,1644,16,2.31,0.7900974453515933,0.9090909090909091,e8h98jyy
0.2,20230126am,11,20,3,0,0.2,820,164,1,NA,NA,1,0,80,1644,11,2.31,0.7900974453515933,0.9090909090909091,e8h98jyy
0.2,20230126am,12,1,2,1,1,460,460,0,NA,NA,0,0,0,1590,8,3.46,0.7900974453515933,0.7272727272727273,q7q95kuu
0.2,20230126am,12,2,1,1,1,280,280,0,NA,NA,0,0,0,1590,4,3.46,0.7900974453515933,0.7272727272727273,q7q95kuu
0.2,20230126am,12,3,7,1,1,980,980,1,NA,NA,0,0,0,1590,13,3.46,0.7900974453515933,0.7272727272727273,q7q95kuu
0.2,20230126am,12,4,6,1,1,110,110,0,NA,NA,0,0,0,1590,5,3.46,0.7900974453515933,0.7272727272727273,q7q95kuu
0.2,20230126am,12,5,5,1,1,590,590,0,590,NA,0,0,0,1590,15,3.46,0.7900974453515933,0.7272727272727273,q7q95kuu
0.2,20230126am,12,6,4,0,1,30,30,0,30,NA,0,0,0,1590,20,3.46,0.7900974453515933,0.7272727272727273,q7q95kuu
0.2,20230126am,12,7,4,0,1,70,70,0,70,NA,0,0,0,1590,12,3.46,0.7900974453515933,0.7272727272727273,q7q95kuu
0.2,20230126am,12,8,4,0,1,430,430,0,430,100,0,1,330,1590,19,3.46,0.7900974453515933,0.7272727272727273,q7q95kuu
0.2,20230126am,12,9,4,0,1,560,560,0,560,20,0,1,540,1590,9,3.46,0.7900974453515933,0.7272727272727273,q7q95kuu
0.2,20230126am,12,10,4,0,1,640,640,0,640,100,0,1,540,1590,3,3.46,0.7900974453515933,0.7272727272727273,q7q95kuu
0.2,20230126am,12,11,3,1,0.2,240,48,0,NA,NA,0,0,0,1590,10,3.46,0.7900974453515933,0.7272727272727273,q7q95kuu
0.2,20230126am,12,12,2,1,0.2,750,150,0,NA,NA,0,0,0,1590,6,3.46,0.7900974453515933,0.7272727272727273,q7q95kuu
0.2,20230126am,12,13,7,1,0.2,770,154,1,NA,NA,1,0,30,1590,1,3.46,0.7900974453515933,0.7272727272727273,q7q95kuu
0.2,20230126am,12,14,6,1,0.2,610,122,0,NA,NA,0,0,0,1590,7,3.46,0.7900974453515933,0.7272727272727273,q7q95kuu
0.2,20230126am,12,15,4,1,0.2,350,70,0,NA,NA,0,0,0,1590,18,3.46,0.7900974453515933,0.7272727272727273,q7q95kuu
0.2,20230126am,12,16,4,0,0.2,500,100,0,100,80,0,1,20,1590,17,3.46,0.7900974453515933,0.7272727272727273,q7q95kuu
0.2,20230126am,12,17,4,0,0.2,100,20,0,NA,NA,0,0,0,1590,14,3.46,0.7900974453515933,0.7272727272727273,q7q95kuu
0.2,20230126am,12,18,4,0,0.2,320,64,0,NA,NA,0,0,0,1590,2,3.46,0.7900974453515933,0.7272727272727273,q7q95kuu
0.2,20230126am,12,19,4,0,0.2,790,158,1,NA,NA,1,0,50,1590,16,3.46,0.7900974453515933,0.7272727272727273,q7q95kuu
0.2,20230126am,12,20,4,0,0.2,820,164,1,NA,NA,1,0,80,1590,11,3.46,0.7900974453515933,0.7272727272727273,q7q95kuu
0.2,20230126am,13,1,7,1,1,110,110,0,NA,NA,0,0,0,1810,8,0.935,0.8455467869222096,0.9090909090909091,odq5aau0
0.2,20230126am,13,2,7,1,1,350,350,0,NA,NA,0,0,0,1810,4,0.935,0.8455467869222096,0.9090909090909091,odq5aau0
0.2,20230126am,13,3,7,1,1,610,610,0,NA,NA,0,0,0,1810,13,0.935,0.8455467869222096,0.9090909090909091,odq5aau0
0.2,20230126am,13,4,7,1,1,790,790,0,NA,NA,0,0,0,1810,5,0.935,0.8455467869222096,0.9090909090909091,odq5aau0
0.2,20230126am,13,5,7,1,1,980,980,1,NA,NA,1,0,240,1810,15,0.935,0.8455467869222096,0.9090909090909091,odq5aau0
0.2,20230126am,13,6,13,0,1,30,30,0,50,NA,0,0,0,1810,20,0.935,0.8455467869222096,0.9090909090909091,odq5aau0
0.2,20230126am,13,7,13,0,1,70,70,0,100,NA,0,0,0,1810,12,0.935,0.8455467869222096,0.9090909090909091,odq5aau0
0.2,20230126am,13,8,13,0,1,430,430,0,440,70,0,1,360,1810,19,0.935,0.8455467869222096,0.9090909090909091,odq5aau0
0.2,20230126am,13,9,13,0,1,560,560,0,560,50,0,1,510,1810,9,0.935,0.8455467869222096,0.9090909090909091,odq5aau0
0.2,20230126am,13,10,13,0,1,640,640,0,640,100,0,1,540,1810,3,0.935,0.8455467869222096,0.9090909090909091,odq5aau0
0.2,20230126am,13,11,7,1,0.2,240,48,0,NA,NA,0,0,0,1810,10,0.935,0.8455467869222096,0.9090909090909091,odq5aau0
0.2,20230126am,13,12,7,1,0.2,280,56,0,NA,NA,0,0,0,1810,6,0.935,0.8455467869222096,0.9090909090909091,odq5aau0
0.2,20230126am,13,13,7,1,0.2,460,92,0,NA,NA,0,0,0,1810,1,0.935,0.8455467869222096,0.9090909090909091,odq5aau0
0.2,20230126am,13,14,7,1,0.2,220,44,0,NA,NA,0,0,0,1810,7,0.935,0.8455467869222096,0.9090909090909091,odq5aau0
0.2,20230126am,13,15,7,1,0.2,770,154,1,NA,NA,1,0,30,1810,18,0.935,0.8455467869222096,0.9090909090909091,odq5aau0
0.2,20230126am,13,16,13,0,0.2,500,100,0,110,100,0,1,0,1810,17,0.935,0.8455467869222096,0.9090909090909091,odq5aau0
0.2,20230126am,13,17,13,0,0.2,100,20,0,NA,NA,0,0,0,1810,14,0.935,0.8455467869222096,0.9090909090909091,odq5aau0
0.2,20230126am,13,18,13,0,0.2,320,64,0,NA,NA,0,0,0,1810,2,0.935,0.8455467869222096,0.9090909090909091,odq5aau0
0.2,20230126am,13,19,13,0,0.2,790,158,1,NA,NA,1,0,50,1810,16,0.935,0.8455467869222096,0.9090909090909091,odq5aau0
0.2,20230126am,13,20,13,0,0.2,820,164,1,NA,NA,1,0,80,1810,11,0.935,0.8455467869222096,0.9090909090909091,odq5aau0
0.2,20230126am,14,1,5,1,1,840,840,1,NA,NA,1,0,100,1738,8,3.46,1,0.2727272727272727,de3y3lb2
0.2,20230126am,14,2,4,1,1,610,610,0,NA,NA,0,0,0,1738,4,3.46,1,0.2727272727272727,de3y3lb2
0.2,20230126am,14,3,7,1,1,790,790,1,NA,NA,1,0,50,1738,13,3.46,1,0.2727272727272727,de3y3lb2
0.2,20230126am,14,4,1,1,1,980,980,1,NA,NA,1,0,240,1738,5,3.46,1,0.2727272727272727,de3y3lb2
0.2,20230126am,14,5,2,1,1,460,460,0,460,NA,0,0,0,1738,15,3.46,1,0.2727272727272727,de3y3lb2
0.2,20230126am,14,6,7,0,1,560,560,0,560,30,0,1,530,1738,20,3.46,1,0.2727272727272727,de3y3lb2
0.2,20230126am,14,7,9,0,1,640,640,0,640,70,0,1,570,1738,12,3.46,1,0.2727272727272727,de3y3lb2
0.2,20230126am,14,8,11,0,1,70,70,0,70,NA,0,0,0,1738,19,3.46,1,0.2727272727272727,de3y3lb2
0.2,20230126am,14,9,5,0,1,30,30,0,30,NA,0,0,0,1738,9,3.46,1,0.2727272727272727,de3y3lb2
0.2,20230126am,14,10,3,0,1,100,100,0,100,NA,0,0,0,1738,3,3.46,1,0.2727272727272727,de3y3lb2
0.2,20230126am,14,11,4,1,0.2,110,22,0,NA,NA,0,0,0,1738,10,3.46,1,0.2727272727272727,de3y3lb2
0.2,20230126am,14,12,1,1,0.2,350,70,0,NA,NA,0,0,0,1738,6,3.46,1,0.2727272727272727,de3y3lb2
0.2,20230126am,14,13,6,1,0.2,240,48,0,NA,NA,0,0,0,1738,1,3.46,1,0.2727272727272727,de3y3lb2
0.2,20230126am,14,14,7,1,0.2,770,154,1,NA,NA,1,0,30,1738,7,3.46,1,0.2727272727272727,de3y3lb2
0.2,20230126am,14,15,3,1,0.2,220,44,0,NA,NA,0,0,0,1738,18,3.46,1,0.2727272727272727,de3y3lb2
0.2,20230126am,14,16,7,0,0.2,430,86,0,86,NA,0,0,0,1738,17,3.46,1,0.2727272727272727,de3y3lb2
0.2,20230126am,14,17,11,0,0.2,790,158,0,158,20,0,1,138,1738,14,3.46,1,0.2727272727272727,de3y3lb2
0.2,20230126am,14,18,13,0,0.2,820,164,1,NA,NA,1,0,80,1738,2,3.46,1,0.2727272727272727,de3y3lb2
0.2,20230126am,14,19,3,0,0.2,320,64,0,NA,NA,0,0,0,1738,16,3.46,1,0.2727272727272727,de3y3lb2
0.2,20230126am,14,20,1,0,0.2,500,100,0,NA,NA,0,0,0,1738,11,3.46,1,0.2727272727272727,de3y3lb2
0.2,20230126am,15,1,4,1,1,280,280,0,280,NA,0,0,0,770,8,2.31,0.8079719903043361,0.18181818181818182,04245r1h
0.2,20230126am,15,2,3,1,1,980,980,1,NA,NA,1,0,240,770,4,2.31,0.8079719903043361,0.18181818181818182,04245r1h
0.2,20230126am,15,3,6,1,1,190,190,0,190,NA,0,0,0,770,13,2.31,0.8079719903043361,0.18181818181818182,04245r1h
0.2,20230126am,15,4,7,1,1,660,660,0,NA,NA,0,0,0,770,5,2.31,0.8079719903043361,0.18181818181818182,04245r1h
0.2,20230126am,15,5,2,1,1,450,450,0,450,NA,0,0,0,770,15,2.31,0.8079719903043361,0.18181818181818182,04245r1h
0.2,20230126am,15,6,10,0,1,560,560,0,550,300,0,1,260,770,20,2.31,0.8079719903043361,0.18181818181818182,04245r1h
0.2,20230126am,15,7,12,0,1,840,840,1,NA,NA,1,0,100,770,12,2.31,0.8079719903043361,0.18181818181818182,04245r1h
0.2,20230126am,15,8,8,0,1,70,70,0,70,NA,0,0,0,770,19,2.31,0.8079719903043361,0.18181818181818182,04245r1h
0.2,20230126am,15,9,2,0,1,30,30,0,30,NA,0,0,0,770,9,2.31,0.8079719903043361,0.18181818181818182,04245r1h
0.2,20230126am,15,10,4,0,1,100,100,0,100,NA,0,0,0,770,3,2.31,0.8079719903043361,0.18181818181818182,04245r1h
0.2,20230126am,15,11,1,1,0.2,750,150,1,NA,NA,1,0,10,770,10,2.31,0.8079719903043361,0.18181818181818182,04245r1h
0.2,20230126am,15,12,5,1,0.2,770,154,1,NA,NA,1,0,30,770,6,2.31,0.8079719903043361,0.18181818181818182,04245r1h
0.2,20230126am,15,13,6,1,0.2,240,48,0,NA,NA,0,0,0,770,1,2.31,0.8079719903043361,0.18181818181818182,04245r1h
0.2,20230126am,15,14,4,1,0.2,350,70,0,NA,NA,0,0,0,770,7,2.31,0.8079719903043361,0.18181818181818182,04245r1h
0.2,20230126am,15,15,2,1,0.2,610,122,0,NA,NA,0,0,0,770,18,2.31,0.8079719903043361,0.18181818181818182,04245r1h
0.2,20230126am,15,16,6,0,0.2,430,86,0,86,NA,0,0,0,770,17,2.31,0.8079719903043361,0.18181818181818182,04245r1h
0.2,20230126am,15,17,8,0,0.2,790,158,1,NA,NA,1,0,50,770,14,2.31,0.8079719903043361,0.18181818181818182,04245r1h
0.2,20230126am,15,18,10,0,0.2,820,164,1,NA,NA,1,0,80,770,2,2.31,0.8079719903043361,0.18181818181818182,04245r1h
0.2,20230126am,15,19,12,0,0.2,320,64,0,NA,NA,0,0,0,770,16,2.31,0.8079719903043361,0.18181818181818182,04245r1h
0.2,20230126am,15,20,14,0,0.2,500,100,0,NA,NA,0,0,0,770,11,2.31,0.8079719903043361,0.18181818181818182,04245r1h
0.2,20230126am,16,1,3,1,1,280,280,0,NA,NA,0,0,0,1066,8,2.31,0.9068923821039903,0.36363636363636365,who320yl
0.2,20230126am,16,2,4,1,1,980,980,1,NA,NA,1,0,240,1066,4,2.31,0.9068923821039903,0.36363636363636365,who320yl
0.2,20230126am,16,3,5,1,1,190,190,0,NA,NA,0,0,0,1066,13,2.31,0.9068923821039903,0.36363636363636365,who320yl
0.2,20230126am,16,4,6,1,1,660,660,0,NA,NA,0,0,0,1066,5,2.31,0.9068923821039903,0.36363636363636365,who320yl
0.2,20230126am,16,5,1,1,1,450,450,0,NA,NA,0,0,0,1066,15,2.31,0.9068923821039903,0.36363636363636365,who320yl
0.2,20230126am,16,6,14,0,1,560,560,0,600,30,0,1,530,1066,20,2.31,0.9068923821039903,0.36363636363636365,who320yl
0.2,20230126am,16,7,2,0,1,840,840,1,NA,NA,1,0,100,1066,12,2.31,0.9068923821039903,0.36363636363636365,who320yl
0.2,20230126am,16,8,4,0,1,70,70,0,100,NA,0,0,0,1066,19,2.31,0.9068923821039903,0.36363636363636365,who320yl
0.2,20230126am,16,9,6,0,1,30,30,0,180,NA,0,0,0,1066,9,2.31,0.9068923821039903,0.36363636363636365,who320yl
0.2,20230126am,16,10,8,0,1,100,100,0,100,NA,0,0,0,1066,3,2.31,0.9068923821039903,0.36363636363636365,who320yl
0.2,20230126am,16,11,2,1,0.2,750,150,1,NA,NA,1,0,10,1066,10,2.31,0.9068923821039903,0.36363636363636365,who320yl
0.2,20230126am,16,12,3,1,0.2,770,154,1,NA,NA,1,0,30,1066,6,2.31,0.9068923821039903,0.36363636363636365,who320yl
0.2,20230126am,16,13,4,1,0.2,240,48,0,NA,NA,0,0,0,1066,1,2.31,0.9068923821039903,0.36363636363636365,who320yl
0.2,20230126am,16,14,7,1,0.2,350,70,0,NA,NA,0,0,0,1066,7,2.31,0.9068923821039903,0.36363636363636365,who320yl
0.2,20230126am,16,15,1,1,0.2,610,122,0,NA,NA,0,0,0,1066,18,2.31,0.9068923821039903,0.36363636363636365,who320yl
0.2,20230126am,16,16,10,0,0.2,430,86,0,300,60,0,1,26,1066,17,2.31,0.9068923821039903,0.36363636363636365,who320yl
0.2,20230126am,16,17,12,0,0.2,790,158,1,NA,NA,1,0,50,1066,14,2.31,0.9068923821039903,0.36363636363636365,who320yl
0.2,20230126am,16,18,14,0,0.2,820,164,1,NA,NA,1,0,80,1066,2,2.31,0.9068923821039903,0.36363636363636365,who320yl
0.2,20230126am,16,19,2,0,0.2,320,64,0,NA,NA,0,0,0,1066,16,2.31,0.9068923821039903,0.36363636363636365,who320yl
0.2,20230126am,16,20,4,0,0.2,500,100,0,NA,NA,0,0,0,1066,11,2.31,0.9068923821039903,0.36363636363636365,who320yl
0.2,20230126am,17,1,6,1,1,460,460,0,NA,NA,0,0,0,1830,8,0.935,0.7900974453515933,0.5454545454545454,07z3bnj8
0.2,20230126am,17,2,7,1,1,280,280,0,NA,NA,0,0,0,1830,4,0.935,0.7900974453515933,0.5454545454545454,07z3bnj8
0.2,20230126am,17,3,2,1,1,980,980,1,NA,NA,1,0,240,1830,13,0.935,0.7900974453515933,0.5454545454545454,07z3bnj8
0.2,20230126am,17,4,4,1,1,110,110,0,NA,NA,0,0,0,1830,5,0.935,0.7900974453515933,0.5454545454545454,07z3bnj8
0.2,20230126am,17,5,1,1,1,590,590,0,NA,NA,0,0,0,1830,15,0.935,0.7900974453515933,0.5454545454545454,07z3bnj8
0.2,20230126am,17,6,12,0,1,30,30,0,20,NA,0,0,0,1830,20,0.935,0.7900974453515933,0.5454545454545454,07z3bnj8
0.2,20230126am,17,7,12,0,1,70,70,0,NA,NA,0,0,0,1830,12,0.935,0.7900974453515933,0.5454545454545454,07z3bnj8
0.2,20230126am,17,8,12,0,1,430,430,0,420,70,0,1,360,1830,19,0.935,0.7900974453515933,0.5454545454545454,07z3bnj8
0.2,20230126am,17,9,12,0,1,560,560,0,550,30,0,1,530,1830,9,0.935,0.7900974453515933,0.5454545454545454,07z3bnj8
0.2,20230126am,17,10,12,0,1,640,640,0,630,100,0,1,540,1830,3,0.935,0.7900974453515933,0.5454545454545454,07z3bnj8
0.2,20230126am,17,11,6,1,0.2,240,48,0,NA,NA,0,0,0,1830,10,0.935,0.7900974453515933,0.5454545454545454,07z3bnj8
0.2,20230126am,17,12,5,1,0.2,750,150,1,NA,NA,0,0,0,1830,6,0.935,0.7900974453515933,0.5454545454545454,07z3bnj8
0.2,20230126am,17,13,4,1,0.2,770,154,1,NA,NA,1,0,30,1830,1,0.935,0.7900974453515933,0.5454545454545454,07z3bnj8
0.2,20230126am,17,14,7,1,0.2,610,122,0,NA,NA,0,0,0,1830,7,0.935,0.7900974453515933,0.5454545454545454,07z3bnj8
0.2,20230126am,17,15,1,1,0.2,350,70,0,NA,NA,0,0,0,1830,18,0.935,0.7900974453515933,0.5454545454545454,07z3bnj8
0.2,20230126am,17,16,12,0,0.2,500,100,0,99,NA,0,0,0,1830,17,0.935,0.7900974453515933,0.5454545454545454,07z3bnj8
0.2,20230126am,17,17,12,0,0.2,100,20,0,NA,NA,0,0,0,1830,14,0.935,0.7900974453515933,0.5454545454545454,07z3bnj8
0.2,20230126am,17,18,12,0,0.2,320,64,0,NA,NA,0,0,0,1830,2,0.935,0.7900974453515933,0.5454545454545454,07z3bnj8
0.2,20230126am,17,19,12,0,0.2,790,158,1,NA,NA,1,0,50,1830,16,0.935,0.7900974453515933,0.5454545454545454,07z3bnj8
0.2,20230126am,17,20,12,0,0.2,820,164,1,NA,NA,1,0,80,1830,11,0.935,0.7900974453515933,0.5454545454545454,07z3bnj8
0.2,20230126am,18,1,1,1,1,110,110,0,NA,NA,0,0,0,1858,8,0.605,0.7900974453515933,0.6363636363636364,22x27mwl
0.2,20230126am,18,2,1,1,1,350,350,0,NA,NA,0,0,0,1858,4,0.605,0.7900974453515933,0.6363636363636364,22x27mwl
0.2,20230126am,18,3,1,1,1,610,610,0,NA,NA,0,0,0,1858,13,0.605,0.7900974453515933,0.6363636363636364,22x27mwl
0.2,20230126am,18,4,1,1,1,790,790,1,NA,NA,0,0,0,1858,5,0.605,0.7900974453515933,0.6363636363636364,22x27mwl
0.2,20230126am,18,5,1,1,1,980,980,1,NA,NA,1,0,240,1858,15,0.605,0.7900974453515933,0.6363636363636364,22x27mwl
0.2,20230126am,18,6,1,0,1,30,30,0,30,NA,0,0,0,1858,20,0.605,0.7900974453515933,0.6363636363636364,22x27mwl
0.2,20230126am,18,7,1,0,1,70,70,0,70,NA,0,0,0,1858,12,0.605,0.7900974453515933,0.6363636363636364,22x27mwl
0.2,20230126am,18,8,1,0,1,430,430,0,440,90,0,1,340,1858,19,0.605,0.7900974453515933,0.6363636363636364,22x27mwl
0.2,20230126am,18,9,1,0,1,560,560,0,570,30,0,1,530,1858,9,0.605,0.7900974453515933,0.6363636363636364,22x27mwl
0.2,20230126am,18,10,1,0,1,640,640,0,650,100,0,1,540,1858,3,0.605,0.7900974453515933,0.6363636363636364,22x27mwl
0.2,20230126am,18,11,1,1,0.2,240,48,0,NA,NA,0,0,0,1858,10,0.605,0.7900974453515933,0.6363636363636364,22x27mwl
0.2,20230126am,18,12,1,1,0.2,280,56,0,NA,NA,0,0,0,1858,6,0.605,0.7900974453515933,0.6363636363636364,22x27mwl
0.2,20230126am,18,13,1,1,0.2,460,92,0,NA,NA,0,0,0,1858,1,0.605,0.7900974453515933,0.6363636363636364,22x27mwl
0.2,20230126am,18,14,1,1,0.2,220,44,0,NA,NA,0,0,0,1858,7,0.605,0.7900974453515933,0.6363636363636364,22x27mwl
0.2,20230126am,18,15,1,1,0.2,770,154,1,NA,NA,1,0,30,1858,18,0.605,0.7900974453515933,0.6363636363636364,22x27mwl
0.2,20230126am,18,16,1,0,0.2,500,100,0,100,86,0,1,14,1858,17,0.605,0.7900974453515933,0.6363636363636364,22x27mwl
0.2,20230126am,18,17,1,0,0.2,100,20,0,NA,NA,0,0,0,1858,14,0.605,0.7900974453515933,0.6363636363636364,22x27mwl
0.2,20230126am,18,18,1,0,0.2,320,64,0,NA,NA,0,0,0,1858,2,0.605,0.7900974453515933,0.6363636363636364,22x27mwl
0.2,20230126am,18,19,1,0,0.2,790,158,0,160,74,0,1,84,1858,16,0.605,0.7900974453515933,0.6363636363636364,22x27mwl
0.2,20230126am,18,20,1,0,0.2,820,164,1,NA,NA,1,0,80,1858,11,0.605,0.7900974453515933,0.6363636363636364,22x27mwl
